Symbol,MGI_ID
MKX,2687286
IL1RAPL1,2687319
CDHR2,2687323
PIGS,2687325
ANO8,2687327
SLY,2687328
KASH5,2687329
H2-M10.6,2687364
KCNF1,2687399
SCN4B,2687406
METTL7A2,3026615
NR1H5,3026618
BTBD6,3026623
FLRT1,3026647
ZFYVE1,3026685
PTPRH,3026877
FAM124B,3026880
CCDC87,3026882
ZFP786,3026883
BPIFC,3026884
CDIN1,3026886
FAM178B,3026913
9930024M15RIK,3026920
KANK4OS,3026921
4933427D06RIK,3026922
LRATD2,3026924
5330438D12RIK,3026931
C130046K22RIK,3026935
AMER3,3026939
A530041M06RIK,3026943
TRAV13-5,3026946
A930027P06RIK,3026956
ZC3H12C,3026959
C730045M19RIK,3026961
E330034L11RIK,3026962
MCU,3026965
A430060F13RIK,3026970
9330102E08RIK,3026973
2410003I16RIK,3026974
4732491K20RIK,3026975
C330024C12RIK,3026976
D030007L05RIK,3026977
HAGLR,3026978
PLK5,3026984
TMSB15L,3026988
A630014C17RIK,3026989
D430013B06RIK,3026994
TGM4,3027002
INO80D,3027003
D130037M23RIK,3027005
ARHGAP20OS,3027124
KNG2,3027157
LRRC4B,3027390
RSPH4A,3027894
PPP4R2,3027896
WEE2,3027899
TDPOZ2,3027902
TDPOZ3,3027903
TDPOZ4,3027904
TDPOZ5,3027905
ENPP7,3027917
A730009L09RIK,3028032
PAX6OS1,3028033
A830019P07RIK,3028035
FOXO6OS,3028036
A030012G06RIK,3028038
C730036E19RIK,3028040
A130014A01RIK,3028043
C130013N14RIK,3028048
AADACL2FM1,3028051
C430019N01RIK,3028058
D630033A02RIK,3028060
9830166K06RIK,3028064
A330074H02RIK,3028065
A330087D11RIK,3028066
A430050A11RIK,3028067
A530064N14RIK,3028068
A630039O03RIK,3028069
A830052D11RIK,3028074
FOXI2,3028075
C130083A15RIK,3028079
D030018L15RIK,3028082
D030025E07RIK,3028083
E330012B07RIK,3028086
ADAMTSL3,3028499
ZRS1,3028525
DHX37,3028576
ARL5C,3028577
RASGRP3,3028579
CYP4A31,3028580
MEI1,3028590
ZFP422-PS,3028594
PISRT1,3028611
RAP1GAP2,3028623
NLRP9C,3028627
IQGAP3,3028642
CLEC2E,3028921
PRKCZ2,3029152
ZFP281,3029290
A730062M13RIK,3029302
TRARG1,3029307
BRWD3,3029414
ZFP870,3029586
MED13,3029632
OLFR162-PS1,3029996
OLFR163-PS1,3029997
OLFR164,3029998
OLFR165,3029999
OLFR166,3030000
OLFR167,3030001
OLFR168,3030002
OLFR169,3030003
OLFR170,3030004
OLFR171,3030005
OLFR172,3030006
OLFR173,3030007
OLFR175,3030009
OLFR177,3030011
OLFR178,3030012
OLFR180,3030014
OLFR181,3030015
OLFR182-PS1,3030016
OLFR183,3030017
OLFR184-PS1,3030018
OLFR185-PS1,3030019
OLFR186,3030020
OLFR187,3030021
OLFR188-PS1,3030022
OLFR189-PS1,3030023
OLFR190,3030024
OLFR191,3030025
OLFR192,3030026
OLFR193,3030027
OLFR194,3030028
OLFR195,3030029
OLFR196,3030030
OLFR197,3030031
OLFR198,3030032
OLFR199,3030033
OLFR200-PS1,3030034
OLFR201,3030035
OLFR202,3030036
OLFR203,3030037
OLFR204,3030038
OLFR205,3030039
OLFR206,3030040
OLFR209,3030043
OLFR210-PS1,3030044
OLFR211,3030045
OLFR212,3030046
OLFR213,3030047
OLFR214,3030048
OLFR215,3030049
OLFR218,3030052
OLFR220,3030054
OLFR221,3030055
OLFR222,3030056
OLFR223,3030057
OLFR224,3030058
OLFR225,3030059
OLFR228,3030062
OLFR229,3030063
OLFR231,3030065
OLFR235,3030069
OLFR237,3030071
OLFR239,3030073
OLFR240-PS1,3030074
OLFR241-PS1,3030075
OLFR243,3030077
OLFR247,3030081
OLFR248,3030082
OLFR250,3030084
OLFR251,3030085
OLFR258-PS1,3030092
OLFR259,3030093
OLFR260-PS1,3030094
OLFR262,3030096
OLFR263,3030097
OLFR266,3030100
OLFR267,3030101
OLFR268-PS1,3030102
OLFR269-PS1,3030103
OLFR270,3030104
OLFR271-PS1,3030105
OLFR272,3030106
OLFR273,3030107
OLFR274-PS1,3030108
OLFR275,3030109
OLFR277-PS1,3030111
OLFR278-PS1,3030112
OLFR279,3030113
OLFR280-PS1,3030114
OLFR281,3030115
OLFR282,3030116
OLFR283,3030117
OLFR284,3030118
OLFR285,3030119
OLFR286,3030120
OLFR287,3030121
OLFR288,3030122
OLFR289-PS1,3030123
OLFR290,3030124
OLFR291,3030125
OLFR292,3030126
OLFR293,3030127
OLFR294,3030128
OLFR295,3030129
OLFR296-PS1,3030130
OLFR297,3030131
OLFR298,3030132
OLFR299,3030133
OLFR300-PS1,3030134
OLFR301,3030135
OLFR303,3030137
OLFR304,3030138
OLFR305,3030139
OLFR306-PS1,3030140
OLFR307,3030141
OLFR308,3030142
OLFR309,3030143
OLFR310,3030144
OLFR311,3030145
OLFR312,3030146
OLFR313,3030147
OLFR314,3030148
OLFR315,3030149
OLFR316,3030150
OLFR317,3030151
OLFR318,3030152
OLFR319,3030153
OLFR320,3030155
OLFR322,3030156
OLFR323,3030157
OLFR324,3030158
OLFR325,3030159
OLFR326-PS1,3030160
OLFR328,3030162
OLFR329,3030163
OLFR330,3030164
OLFR331,3030165
OLFR332,3030166
OLFR333-PS1,3030167
OLFR334-PS1,3030168
OLFR335-PS,3030169
OLFR336-PS1,3030170
OLFR337-PS1,3030171
OLFR338,3030172
OLFR339,3030173
OLFR340,3030174
OLFR341,3030175
OLFR342,3030176
OLFR343-PS1,3030177
OLFR344,3030178
OLFR345,3030179
OLFR346,3030180
OLFR347,3030181
OLFR348,3030182
OLFR349-PS1,3030183
OLFR350,3030184
OLFR351,3030185
OLFR352,3030186
OLFR353,3030187
OLFR354,3030188
OLFR355,3030189
OLFR356,3030190
OLFR357,3030191
OLFR358,3030192
OLFR359-PS1,3030193
OLFR360,3030194
OLFR361,3030195
OLFR362,3030196
OLFR363-PS,3030197
OLFR364-PS1,3030198
OLFR365,3030199
OLFR366,3030200
OLFR367-PS,3030201
OLFR368,3030202
OLFR369-PS1,3030203
OLFR370,3030204
OLFR371,3030205
OLFR372,3030206
OLFR373,3030207
OLFR374,3030208
OLFR375-PS1,3030209
OLFR376,3030210
OLFR377-PS1,3030211
OLFR378,3030212
OLFR379-PS1,3030213
OLFR380,3030214
OLFR381,3030215
OLFR382,3030216
OLFR383-PS1,3030217
OLFR384,3030218
OLFR385,3030219
OLFR387-PS1,3030221
OLFR388-PS1,3030222
OLFR389,3030223
OLFR390,3030224
OLFR391,3030225
OLFR392,3030226
OLFR393,3030227
OLFR394,3030228
OLFR395,3030229
OLFR396-PS1,3030230
OLFR397,3030231
OLFR398,3030232
OLFR399,3030233
OLFR400-PS1,3030234
OLFR401,3030235
OLFR402,3030236
OLFR403,3030237
OLFR404-PS1,3030238
OLFR405-PS1,3030239
OLFR406,3030240
OLFR407-PS1,3030241
OLFR408-PS1,3030242
OLFR409-PS1,3030243
OLFR410,3030244
OLFR411,3030245
OLFR412,3030246
OLFR414,3030248
OLFR416-PS1,3030250
OLFR417,3030251
OLFR418,3030252
OLFR419,3030253
OLFR420,3030254
OLFR421-PS1,3030255
OLFR424,3030258
OLFR427,3030261
OLFR428-PS1,3030262
OLFR429,3030263
OLFR430,3030264
OLFR431-PS1,3030265
OLFR432,3030266
OLFR433,3030267
OLFR434,3030268
OLFR435,3030269
OLFR436-PS1,3030270
OLFR437,3030271
OLFR439-PS1,3030273
OLFR440-PS1,3030274
OLFR441,3030275
OLFR442-PS1,3030276
OLFR443-PS1,3030277
OLFR444,3030278
OLRF445-PS1,3030279
OLFR446,3030280
OLFR447,3030281
OLFR448,3030282
OLFR449,3030283
OLFR450,3030284
OLFR451-PS1,3030285
OLFR452,3030286
OLFR453,3030287
OLFR454-PS1,3030288
OLFR455,3030289
OLFR456,3030290
OLFR457,3030291
OLFR458,3030292
OLFR459,3030293
OLFR460,3030294
OLFR461,3030295
OLFR462,3030296
OLFR463,3030297
OLFR464,3030298
OLFR465-PS1,3030299
OLFR466,3030300
OLFR467,3030301
OLFR468-PS1,3030302
OLFR469,3030303
OLFR470,3030304
OLFR471-PS1,3030305
OLFR472,3030306
OLFR473,3030307
OLFR474,3030308
OLFR475-PS1,3030309
OLFR476,3030310
OLFR477,3030311
OLFR478,3030312
OLFR479,3030313
OLFR480,3030314
OLFR481,3030315
OLFR482,3030316
OLFR483,3030317
OLFR484,3030318
OLFR485,3030319
OLFR486,3030320
OLFR487,3030321
OLFR488,3030322
OLFR489-PS1,3030323
OLFR490,3030324
OLFR491,3030325
OLFR492,3030326
OLFR493,3030327
OLFR494,3030328
OLFR495,3030329
OLFR496-PS1,3030330
OLFR497,3030331
OLFR498,3030332
OLFR499-PS1,3030333
OLFR500-PS1,3030334
OLFR501-PS1,3030335
OLFR502,3030336
OLFR503,3030337
OLFR504,3030338
OLFR505-PS1,3030339
OLFR506,3030340
OLFR507,3030341
OLFR508,3030342
OLFR509,3030343
OLFR510,3030344
OLFR511-PS1,3030345
OLFR512,3030346
OLFR513,3030347
OLFR514,3030348
OLFR515-PS1,3030349
OLFR516,3030350
OLFR517,3030351
OLFR518,3030352
OLFR519,3030353
OLFR520,3030354
OLFR521,3030355
OLFR522,3030356
OLFR523,3030357
OLFR524,3030358
OLFR525,3030359
OLFR527,3030361
OLFR528-PS1,3030362
OLFR529-PS1,3030363
OLFR530,3030364
OLFR531,3030365
OLFR532,3030366
OLFR533,3030367
OLFR534-PS1,3030368
OLFR535,3030369
OLFR536,3030370
OLFR537-PS1,3030371
OLFR538,3030372
OLFR539,3030373
OLFR540-PS1,3030374
OLFR541,3030375
OLFR542-PS1,3030376
OLFR543,3030377
OLFR544,3030378
OLFR545,3030379
OLFR546-PS1,3030380
OLFR547,3030381
OLFR548-PS1,3030382
OLFR549,3030383
OLFR550,3030384
OLFR551,3030385
OLFR552,3030386
OLFR553,3030387
OLFR554,3030388
OLFR555,3030389
OLFR556,3030390
OLFR557,3030391
OLFR558,3030392
OLFR559,3030393
OLFR560,3030394
OLFR561,3030395
OLFR562-PS1,3030396
OLFR563-PS1,3030397
OLFR564,3030398
OLFR565-PS1,3030399
OLFR566,3030400
OLFR567-PS1,3030401
OLFR568,3030402
OLFR569,3030403
OLFR570,3030404
OLFR571,3030405
OLFR572,3030406
OLFR573-PS1,3030407
OLFR574,3030408
OLFR575,3030409
OLFR576,3030410
OLFR577,3030411
OLFR578,3030412
OLFR579-PS1,3030413
OLFR580-PS1,3030414
OLFR581-PS1,3030415
OLFR582,3030416
OLFR583,3030417
OLFR584,3030418
OLFR585,3030419
OLFR586,3030420
OLFR587-PS1,3030421
OLFR588-PS1,3030422
OLFR589,3030423
OLFR590-PS1,3030424
OLFR591,3030425
OLFR592,3030426
OLFR593,3030427
OLFR594,3030428
OLFR595-PS1,3030429
OLFR596,3030430
OLFR597,3030431
OLFR598,3030432
OLFR599,3030433
OLFR600,3030434
OLFR601,3030435
OLFR602-PS1,3030436
OLFR603,3030437
OLFR605,3030439
OLFR606,3030440
OLFR607,3030441
OLFR608,3030442
OLFR609,3030443
OLFR610,3030444
OLFR611,3030445
OLFR612,3030446
OLFR613,3030447
OLFR615,3030449
OLFR616,3030450
OLFR617,3030451
OLFR618,3030452
OLFR619,3030453
OLFR620,3030454
OLFR621-PS1,3030455
OLFR622,3030456
OLFR623,3030457
OLFR624,3030458
OLFR625-PS1,3030459
OLFR626-PS1,3030460
OLFR628,3030462
OLFR629,3030463
OLFR630,3030464
OLFR631,3030465
OLFR632,3030466
OLFR633,3030467
OLFR634-PS1,3030468
OLFR635,3030469
OLFR636-PS1,3030470
OLFR637-PS1,3030471
OLFR638,3030472
OLFR639,3030473
OLFR640,3030474
OLFR641,3030475
OLFR642,3030476
OLFR643,3030477
OLFR644,3030478
OLFR645,3030479
OLFR646,3030480
OLFR647-PS1,3030481
OLFR648,3030482
OLFR649,3030483
OLFR650-PS1,3030484
OLFR651,3030485
OLFR652,3030486
OLFR653,3030487
OLFR654,3030488
OLFR655,3030489
OLFR656,3030490
OLFR657,3030491
OLFR658,3030492
OLFR659,3030493
OLFR660-PS1,3030494
OLFR661,3030495
OLFR662-PS1,3030496
OLFR663,3030497
OLFR664,3030498
OLFR665,3030499
OLFR666,3030500
OLFR667,3030501
OLFR668,3030502
OLFR669,3030503
OLFR670,3030504
OLFR671,3030505
OLFR672,3030506
OLFR673-PS1,3030507
OLFR674-PS1,3030508
OLFR675,3030509
OLFR676,3030510
OLFR677,3030511
OLFR678,3030512
OLFR679,3030513
OLFR680-PS1,3030514
OLFR681,3030515
OLFR682-PS1,3030516
OLFR683,3030517
OLFR684,3030518
OLFR685,3030519
OLFR686,3030520
OLFR687,3030521
OLFR688,3030522
OLFR689,3030523
OLFR690,3030524
OLFR691,3030525
OLFR692,3030526
OLFR693,3030527
OLFR694,3030528
OLFR695,3030529
OLFR696-PS1,3030530
OLFR697,3030531
OLFR698,3030532
OLFR699,3030533
OLFR700,3030534
OLFR701,3030535
OLFR702,3030536
OLFR703,3030537
OLFR704,3030538
OLFR705,3030539
OLFR706,3030540
OLFR707,3030541
OLFR709-PS1,3030543
OLFR710,3030544
OLFR711,3030545
OLFR712-PS1,3030546
OLFR713,3030547
OLFR714,3030548
OLFR715,3030549
OLFR716,3030550
OLFR717-PS1,3030551
OLFR718-PS1,3030552
OLFR719-PS,3030553
OLFR720,3030554
OLFR721-PS1,3030555
OLFR722,3030556
OLFR723,3030557
OLFR724,3030558
OLFR725,3030559
OLFR726,3030560
OLFR727,3030561
OLFR728,3030562
OLFR729,3030563
OLFR730,3030564
OLFR731,3030565
OLFR732,3030566
OLFR733,3030567
OLFR734,3030568
OLFR735,3030569
OLFR736,3030570
OLFR737-PS1,3030571
OLFR738,3030572
OLFR739,3030573
OLFR740,3030574
OLFR741,3030575
OLFR742,3030576
OLFR743,3030577
OLFR744,3030578
OLFR745,3030579
OLFR746,3030580
OLFR747,3030581
OLFR748,3030582
OLFR749,3030583
OLFR750,3030584
OLFR751-PS1,3030585
OLFR752-PS1,3030586
OLFR753-PS1,3030587
OLFR754-PS1,3030588
OLFR755-PS1,3030589
OLFR756-PS1,3030590
OLFR757-PS1,3030591
OLFR758-PS1,3030592
OLFR759-PS1,3030593
OLFR760-PS1,3030594
OLFR761,3030595
OLFR762-PS1,3030596
OLFR763,3030597
OLFR764-PS1,3030598
OLFR765,3030599
OLFR766-PS1,3030600
OLFR767,3030601
OLFR768,3030602
OLFR769,3030603
OLFR770,3030604
OLFR771,3030605
OLFR772,3030606
OLFR773,3030607
OLFR774,3030608
OLFR775,3030609
OLFR776,3030610
OLFR777,3030611
OLFR778-PS1,3030612
OLFR779,3030613
OLFR780,3030614
OLFR781,3030615
OLFR782,3030616
OLFR783-PS1,3030617
OLFR784,3030618
OLFR785,3030619
OLFR786,3030620
OLFR787,3030621
OLFR788,3030622
OLFR789,3030623
OLFR790,3030624
OLFR791,3030625
OLFR792,3030626
OLFR793-PS1,3030627
OLFR794,3030628
OLFR795-PS1,3030629
OLFR796,3030630
OLFR797-PS1,3030631
OLFR798,3030632
OLFR799,3030633
OLFR800,3030634
OLFR801,3030635
OLFR802,3030636
OLFR803,3030637
OLFR804,3030638
OLFR805,3030639
OLFR806,3030640
OLFR807,3030641
OLFR808,3030642
OLFR809,3030643
OLFR810,3030644
OLFR811,3030645
OLFR812,3030646
OLFR813,3030647
OLFR814,3030648
OLFR815,3030649
OLFR816,3030650
OLFR817-PS1,3030651
OLFR818,3030652
OLFR819,3030653
OLFR820,3030654
OLFR821,3030655
OLFR822,3030656
OLFR823,3030657
OLFR824,3030658
OLFR825,3030659
OLFR826,3030660
OLFR827,3030661
OLFR828,3030662
OLFR829,3030663
OLFR830,3030664
OLFR831-PS1,3030665
OLFR832,3030666
OLFR833-PS1,3030667
OLFR834,3030668
OLFR835,3030669
OLFR836,3030670
OLFR837,3030671
OLFR838-PS1,3030672
OLFR839-PS1,3030673
OLFR840-PS1,3030674
OLFR841-PS1,3030675
OLFR842-PS1,3030676
OLFR843,3030677
OLFR844,3030678
OLFR845,3030679
OLFR846,3030680
OLFR847,3030681
OLFR848-PS1,3030682
OLFR849,3030683
OLFR850,3030684
OLFR851,3030685
OLFR852-PS1,3030686
OLFR853,3030687
OLFR854,3030688
OLFR855,3030689
OLFR856-PS1,3030690
OLFR857,3030691
OLFR858-PS1,3030692
OLFR859,3030693
OLFR860,3030694
OLFR861-PS1,3030695
OLFR862,3030696
OLFR863-PS1,3030697
OLFR864-PS1,3030698
OLFR865-PS1,3030699
OLFR866,3030700
OLFR867,3030701
OLFR868,3030702
OLFR869,3030703
OLFR870,3030704
OLFR871,3030705
OLFR872,3030706
OLFR873,3030707
OLFR874,3030708
OLFR875,3030709
OLFR876,3030710
OLFR877,3030711
OLFR878,3030712
OLFR879-PS1,3030713
OLFR880-PS1,3030714
OLFR881,3030715
OLFR882-PS1,3030716
OLFR883,3030717
OLFR884,3030718
OLFR885,3030719
OLFR886-PS1,3030720
OLFR887,3030721
OLFR888,3030722
OLFR889,3030723
OLFR890,3030724
OLFR891,3030725
OLFR892-PS1,3030726
OLFR893,3030727
OLFR894,3030728
OLFR895,3030729
OLFR896-PS1,3030730
OLFR897-PS1,3030731
OLFR898,3030732
OLFR901,3030735
OLFR902,3030736
OLFR904,3030738
OLFR905,3030739
OLFR906,3030740
OLFR907,3030741
OLFR908,3030742
OLFR910,3030744
OLFR911-PS1,3030745
OLFR912,3030746
OLFR913,3030747
OLFR914,3030748
OLFR915,3030749
OLFR916,3030750
OLFR917,3030751
OLFR918,3030752
OLFR919,3030753
OLFR920,3030754
OLFR921,3030755
OLFR922,3030756
OLFR923,3030757
OLFR924,3030758
OLFR925-PS1,3030759
OLFR926,3030760
OLFR927-PS1,3030761
OLFR928-PS1,3030762
OLFR929-PS1,3030763
OLFR930,3030764
OLFR931-PS1,3030765
OLFR932-PS1,3030766
OLFR933,3030767
OLFR934,3030768
OLFR935,3030769
OLFR936,3030770
OLFR937,3030771
OLFR938,3030772
OLFR939-PS1,3030773
OLFR940-PS1,3030774
OLFR941-PS1,3030775
OLFR942-PS1,3030776
OLFR943,3030777
OLFR944,3030778
OLFR945,3030779
OLFR946-PS1,3030780
OLFR947-PS1,3030781
OLFR948,3030782
OLFR949-PS1,3030783
OLFR950-PS1,3030784
OLFR951,3030785
OLFR952,3030786
OLFR953-PS1,3030787
OLFR954,3030788
OLFR955,3030789
OLFR956-PS1,3030790
OLFR957,3030791
OLFR958,3030792
OLFR959,3030793
OLFR960,3030794
OLFR961,3030795
OLFR962-PS1,3030796
OLFR963,3030797
OLFR964-PS1,3030798
OLFR965,3030799
OLFR966-PS1,3030800
OLFR967,3030801
OLFR968,3030802
OLFR969,3030803
OLFR970,3030804
OLFR971,3030805
OLFR972,3030806
OLFR974,3030808
OLFR975,3030809
OLFR976,3030810
OLFR977-PS1,3030811
OLFR978,3030812
OLFR979,3030813
OLFR980,3030814
OLFR981,3030815
OLFR982,3030816
OLFR983,3030817
OLFR984,3030818
OLFR985,3030819
OLFR986,3030820
OLFR987,3030821
OLFR988,3030822
OLFR989-PS1,3030823
OLFR990-PS1,3030824
OLFR991-PS1,3030825
OLFR992,3030826
OLFR993,3030827
OLFR994,3030828
OLFR995,3030829
OLFR996,3030830
OLFR997-PS1,3030831
OLFR998,3030832
OLFR999-PS1,3030833
OLFR1000,3030834
OLFR1001-PS1,3030835
OLFR1002,3030836
OLFR1003-PS1,3030837
OLFR1004-PS1,3030838
OLFR1005-PS1,3030839
OLFR1006,3030840
OLFR1007-PS1,3030841
OLFR1008,3030842
OLFR1009,3030843
OLFR1010,3030844
OLFR1012,3030846
OLFR1013,3030847
OLFR1014,3030848
OLFR1015,3030849
OLFR1016,3030850
OLFR1017-PS1,3030851
OLFR1018,3030852
OLFR1019,3030853
OLFR1020,3030854
OLFR1021-PS1,3030855
OLFR1022,3030856
OLFR1023,3030857
OLFR1024,3030858
OLFR1025-PS1,3030859
OLFR1026,3030860
OLFR1027-PS1,3030861
OLFR1029,3030863
OLFR1030,3030864
OLFR1031,3030865
OLFR1032,3030866
OLFR1033,3030867
OLFR1034,3030868
OLFR1035-PS1,3030869
OLFR1036,3030870
OLFR1037,3030871
OLFR1038-PS,3030872
OLFR1039,3030873
OLFR1040,3030874
OLFR1041-PS1,3030875
OLFR1042,3030876
OLFR1043,3030877
OLFR1044,3030878
OLFR1045,3030879
OLFR1046,3030880
OLFR1047,3030881
OLFR1048,3030882
OLFR1049,3030883
OLFR1050-PS1,3030884
OLFR1051,3030885
OLFR1052,3030886
OLFR1053,3030887
OLFR1054,3030888
OLFR1055,3030889
OLFR1056,3030890
OLFR1057,3030891
OLFR1058,3030892
OLFR1059-PS1,3030893
OLFR1060-PS1,3030894
OLFR1061,3030895
OLFR1062,3030896
OLFR1063-PS1,3030897
OLFR1064-PS1,3030898
OLFR1065,3030899
OLFR1066,3030900
OLFR1069-PS1,3030903
OLFR1070-PS1,3030904
OLFR1073-PS1,3030907
OLFR1075-PS1,3030909
OLFR1076,3030910
OLFR1077-PS1,3030911
OLFR1078-PS1,3030912
OLFR1079,3030913
OLFR1080,3030914
OLFR1081-PS1,3030915
OLFR1082,3030916
OLFR1083-PS,3030917
OLFR1084,3030918
OLFR1085,3030919
OLFR1086,3030920
OLFR1087,3030921
OLFR1088-PS1,3030922
OLFR1089,3030923
OLFR1090,3030924
OLFR1091-PS1,3030925
OLFR1092-PS1,3030926
OLFR1093,3030927
OLFR1094,3030928
OLFR1095,3030929
OLFR1096,3030930
OLFR1097,3030931
OLFR1098,3030932
OLFR1099,3030933
OLFR1100,3030934
OLFR1101,3030935
OLFR1102,3030936
OLFR1103-PS1,3030937
OLFR1104,3030938
OLFR1105,3030939
OLFR1106,3030940
OLFR1107,3030941
OLFR1108-PS1,3030942
OLFR1109,3030943
OLFR1110,3030944
OLFR1111,3030945
OLFR1112,3030946
OLFR1113,3030947
OLFR1114-PS1,3030948
OLFR1115,3030949
OLFR1116,3030950
OLFR1117-PS1,3030951
OLFR1118,3030952
OLFR1119-PS1,3030953
OLFR1120,3030954
OLFR1121,3030955
OLFR1122,3030956
OLFR1123,3030957
OLFR1124,3030958
OLFR1126,3030960
OLFR1127-PS1,3030961
OLFR1128,3030962
OLFR1129,3030963
OLFR1130,3030964
OLFR1131,3030965
OLFR1132,3030966
OLFR1133,3030967
OLFR1134,3030968
OLFR1135,3030969
OLFR1136,3030970
OLFR1137,3030971
OLFR1138,3030972
OLFR1139-PS1,3030973
OLFR1140,3030974
OLFR1141,3030975
OLFR1142-PS1,3030976
OLFR1143,3030977
OLFR1144-PS1,3030978
OLFR1145,3030979
OLFR1146-PS1,3030980
OLFR1147-PS1,3030981
OLFR1148,3030982
OLFR1149-PS1,3030983
OLFR1150-PS1,3030984
OLFR1151,3030985
OLFR1152,3030986
OLFR1153,3030987
OLFR1154,3030988
OLFR1155,3030989
OLFR1156,3030990
OLFR1157,3030991
OLFR1158,3030992
OLFR1159-PS1,3030993
OLFR1160,3030994
OLFR1161,3030995
OLFR1162,3030996
OLFR1163,3030997
OLFR1164,3030998
OLFR1165-PS,3030999
OLFR1166,3031000
OLFR1167,3031001
OLFR1168,3031002
OLFR1169-PS1,3031003
OLFR1170,3031004
OLFR1171-PS1,3031005
OLFR1172-PS1,3031006
OLFR1173,3031007
OLFR1174,3031008
OLFR1175,3031009
OLFR1176,3031010
OLFR1177-PS,3031011
OLFR1178,3031012
OLFR1179,3031013
OLFR1180,3031014
OLFR1181,3031015
OLFR1183,3031017
OLFR1184,3031018
OLFR1185-PS1,3031019
OLFR1186,3031020
OLFR1187-PS1,3031021
OLFR1188,3031022
OLFR1189,3031023
OLFR1191-PS1,3031025
OLFR1192-PS1,3031026
OLFR1193,3031027
OLFR1195,3031029
OLFR1196,3031030
OLFR1197,3031031
OLFR1198,3031032
OLFR1199,3031033
OLFR1200,3031034
OLFR1201,3031035
OLFR1202,3031036
OLFR1204,3031038
OLFR1205,3031039
OLFR1206,3031040
OLFR1208,3031042
OLFR1209,3031043
OLFR1211,3031045
OLFR1212,3031046
OLFR1213,3031047
OLFR1214,3031048
OLFR1215,3031049
OLFR1216,3031050
OLFR1217,3031051
OLFR1218,3031052
OLFR1219,3031053
OLFR1220,3031054
OLFR1221,3031055
OLFR1222,3031056
OLFR1223,3031057
OLFR1224-PS1,3031058
OLFR1225,3031059
OLFR1226,3031060
OLFR1227-PS1,3031061
OLFR1228,3031062
OLFR1229,3031063
OLFR1230,3031064
OLFR1231,3031065
OLFR1232,3031066
OLFR1233,3031067
OLFR1234,3031068
OLFR1235-PS1,3031069
OLFR1236-PS1,3031070
OLFR1237-PS1,3031071
OLFR1238,3031072
OLFR1239,3031073
OLFR1240,3031074
OLFR1241,3031075
OLFR1242,3031076
OLFR1243,3031077
OLFR1244-PS1,3031078
OLFR1245,3031079
OLFR1246,3031080
OLFR1247,3031081
OLFR1248,3031082
OLFR1249,3031083
OLFR1250,3031084
OLFR1251,3031085
OLFR1252,3031086
OLFR1254,3031088
OLFR1255,3031089
OLFR1256,3031090
OLFR1257,3031091
OLFR1258,3031092
OLFR1259,3031093
OLFR1260,3031094
OLFR1261,3031095
OLFR1262,3031096
OLFR1263,3031097
OLFR1264,3031098
OLFR1265,3031099
OLFR1266-PS1,3031100
OLFR1267-PS1,3031101
OLFR1268-PS1,3031102
OLFR1269,3031103
OLFR1270,3031104
OLFR1271,3031105
OLFR1272,3031106
OLFR1273-PS,3031107
OLFR1274,3031108
OLFR1275,3031109
OLFR1276,3031110
OLFR1277,3031111
OLFR1278,3031112
OLFR1279,3031113
OLFR1280,3031114
OLFR1281,3031115
OLFR1282,3031116
OLFR1283,3031117
OLFR1284,3031118
OLFR1285,3031119
OLFR1286,3031120
OLFR1287,3031121
OLFR1288,3031122
OLFR1289,3031123
OLFR1290,3031124
OLFR1291-PS1,3031125
OLFR1292-PS1,3031126
OLFR1293-PS,3031127
OLFR1294,3031128
OLFR1295,3031129
OLFR1296-PS1,3031130
OLFR1297,3031131
OLFR1298,3031132
OLFR1299,3031133
OLFR1300-PS1,3031134
OLFR1301,3031135
OLFR1302,3031136
OLFR1303,3031137
OLFR1304-PS1,3031138
OLFR1305,3031139
OLFR1306,3031140
OLFR1307,3031141
OLFR1308,3031142
OLFR1309,3031143
OLFR1310,3031144
OLFR1311,3031145
OLFR1312,3031146
OLFR1313,3031147
OLFR1314,3031148
OLFR1315-PS1,3031149
OLFR1316,3031150
OLFR1317,3031151
OLFR1318,3031152
OLFR1319-PS1,3031153
OLFR1320,3031154
OLFR1321,3031155
OLFR1322,3031156
OLFR1323,3031157
OLFR1324,3031158
OLFR1325,3031159
OLFR1326-PS1,3031160
OLFR1327-PS1,3031161
OLFR1328,3031162
OLFR1329,3031163
OLFR1330,3031164
OLFR1331,3031165
OLFR1332-PS1,3031166
OLFR1333,3031167
OLFR1335,3031168
OLFR1336,3031170
OLFR1337,3031171
OLFR1338,3031172
OLFR1339,3031173
OLFR1340,3031174
OLFR1341,3031175
OLFR1342,3031176
OLFR1343-PS1,3031177
OLFR1344,3031178
OLFR1345-PS1,3031179
OLFR1346,3031180
OLFR1347,3031181
OLFR1348,3031182
OLFR1349,3031183
OLFR1350,3031184
OLFR1351,3031185
OLFR1352,3031186
OLFR1353,3031187
OLFR1354,3031188
OLFR1355,3031189
OLFR1356,3031190
OLFR1357,3031191
OLFR1358,3031192
OLFR1359,3031193
OLFR1360,3031194
OLFR1361,3031195
OLFR1362,3031196
OLFR1364,3031198
OLFR1366,3031200
OLFR1367,3031201
OLFR1368,3031202
OLFR1369-PS1,3031203
OLFR1370,3031204
OLFR1371,3031205
OLFR1372-PS1,3031206
